author|0|body_xml
iabbliz|2013/04/18 06:19:20|измения принялись?
iabbliz|2013/04/18 06:19:24|изменения*
elmirkinskij|2013/04/18 06:19:50|изменения мои в документе, но он не отпускается
elmirkinskij|2013/04/18 06:19:57|остается захваченным
elmirkinskij|2013/04/18 06:20:02|форма документа
iabbliz|2013/04/18 06:20:02|зайди в Хранилище
iabbliz|2013/04/18 06:20:06|Администрирование
iabbliz|2013/04/18 06:20:13|там есть Захваченные
iabbliz|2013/04/18 06:20:14|сек
iabbliz|2013/04/18 06:20:32|хошь могу сам откинут?
iabbliz|2013/04/18 06:20:41|но только убедись что изменения лежат в хранилище
iabbliz|2013/04/18 06:20:49|допусти в КругМодел попробуй взять
elmirkinskij|2013/04/18 06:20:54|сейчас
iabbliz|2013/04/18 06:21:15|у тебя сейчас захвачены
iabbliz|2013/04/18 06:21:16|Документ.УстановкаСкидокНоменклатуры.Форма.ФормаДокумента
Справочник.рздШаблоныДоговоров
iabbliz|2013/04/18 06:21:17|так?
elmirkinskij|2013/04/18 06:21:48|да, вот документ и не могу отпутстить
iabbliz|2013/04/18 06:22:25|Конфигурация-Хранилище Конф- Администрирование Хранища - Отмена захвата закладка
iabbliz|2013/04/18 06:22:31|там можно принудительно откинуть
elmirkinskij|2013/04/18 06:23:35|отмени мой захват? я сама себя не могу отменить<ss type="smile">:)</ss>
iabbliz|2013/04/18 06:23:41|=))
iabbliz|2013/04/18 06:23:44|отменяю
iabbliz|2013/04/18 06:23:57|готово
elmirkinskij|2013/04/18 06:24:02|ок
elmirkinskij|2013/04/18 06:31:05|я заново захватила этот объект и снова не могу отпустить, не знаешь где еще посмотреть? у Димы спрашивать?
elmirkinskij|2013/04/18 06:31:14|я сломала конфигурацию<ss type="smile">:)</ss>
iabbliz|2013/04/18 06:31:19|перезаходила в конфу?
elmirkinskij|2013/04/18 06:31:26|да, и не раз)
iabbliz|2013/04/18 06:31:40|ты со своего компа?
iabbliz|2013/04/18 06:31:48|или с сервера?
elmirkinskij|2013/04/18 06:32:03|со своего
iabbliz|2013/04/18 06:32:11|самое простое попробуй добавить базу
iabbliz|2013/04/18 06:32:14|в список
iabbliz|2013/04/18 06:32:20|новую с новым именем
elmirkinskij|2013/04/18 06:32:26|ок)
iabbliz|2013/04/18 06:32:28|но к этому Хранилищу
iabbliz|2013/04/18 06:32:39|тем самым будет новый КЕШ 1с
elmirkinskij|2013/04/18 06:33:03|ок, я всем советую это, а сама почему-то никогда не делаю))
iabbliz|2013/04/18 06:33:11|<ss type="laugh">:D</ss>
iabbliz|2013/04/18 06:33:30|еще можно комп ребутнуть=)
elmirkinskij|2013/04/18 06:33:51|долго это все, и так сегодня ничего полезного для общества не сделала)
iabbliz|2013/04/18 06:33:59|такой же
iabbliz|2013/04/18 06:34:05|сижу жду ТП от БПЛ
elmirkinskij|2013/04/18 06:34:15|круг кончился?
iabbliz|2013/04/18 06:34:22|ну задач нет
iabbliz|2013/04/18 06:34:23|=
iabbliz|2013/04/18 06:34:24|=)
iabbliz|2013/04/18 06:34:26|больше
elmirkinskij|2013/04/18 06:34:54|т.е. я одна со своим нси.74, надо ускоряться)
iabbliz|2013/04/18 06:34:59|я думал что это уже никогда не закончится
iabbliz|2013/04/18 06:35:08|они задачи добавляли быстрее чем делали
elmirkinskij|2013/04/18 06:35:14|слушай, мне кажется это документ с глюком
elmirkinskij|2013/04/18 06:35:20|в круг модели то же самое
iabbliz|2013/04/18 06:35:27|странно
elmirkinskij|2013/04/18 06:35:31|захватила документ и не могу отпутстить
elmirkinskij|2013/04/18 06:35:39|можешь зайти посмотреть? я выйду
iabbliz|2013/04/18 06:35:39|давай я попробую
elmirkinskij|2013/04/18 06:35:53|вышла из модели
iabbliz|2013/04/18 06:37:36|у меня все норм
iabbliz|2013/04/18 06:37:41|туда сюда захватывает
iabbliz|2013/04/18 06:37:43|отпускает
elmirkinskij|2013/04/18 06:38:03|ты отпустил в модели?
iabbliz|2013/04/18 06:38:13|в своей базе
iabbliz|2013/04/18 06:38:29|надо в модели попробовать?
elmirkinskij|2013/04/18 06:38:59|да, установка скидок номенклатуры, форма документа, сейчас я захвачу, сделаю изменения свои, а ты помести
iabbliz|2013/04/18 06:39:06|ок
elmirkinskij|2013/04/18 06:41:48|заработало в модели)
iabbliz|2013/04/18 06:42:04|видимо надо было кому то другому захватить отпустить
elmirkinskij|2013/04/18 06:42:22|видимо да)
iabbliz|2013/04/19 09:55:35|Привет
iabbliz|2013/04/19 09:55:39|В цандере ты?
elmirkinskij|2013/04/19 09:56:19|привет, не знаю<ss type="smile">:)</ss> меня не пускает в терминал) в рабочей не я. в раздолье я была, пока не выкинуло
iabbliz|2013/04/22 05:19:45|Привет
iabbliz|2013/04/22 05:19:51|В кругмоделе ты?
elmirkinskij|2013/04/22 05:21:57|привет, нет, я в цандере
iabbliz|2013/04/23 09:48:35|там еще есть, но еще не стоят к исправл.
iabbliz|2013/04/23 09:48:43|я ж такое не могу сказать=)
iabbliz|2013/04/23 09:48:47|спроси у Веры
iabbliz|2013/04/23 09:48:51| и мне расскажи=)
iabbliz|2013/04/23 09:48:56|<ss type="laugh">:D</ss>
elmirkinskij|2013/04/23 09:49:11|я стесняюсь такое спрашивать у Веры<ss type="smile">:)</ss> сама скажет если что)
iabbliz|2013/04/23 09:57:46|наверно еще рано
iabbliz|2013/04/23 09:57:59|если начнут доставать почему задачи не закрыты, спросим
iabbliz|2013/04/30 06:51:35|Привет
iabbliz|2013/04/30 06:55:26|Стукни как появишься
elmirkinskij|2013/04/30 06:59:02|Привет, тута я)
iabbliz|2013/04/30 07:09:16|как Круг начнешь делать стукни
iabbliz|2013/04/30 07:09:21|чтобы одно и тоже не делали=)
elmirkinskij|2013/04/30 07:09:30|конечно)
elmirkinskij|2013/04/30 09:05:44|даешь?
iabbliz|2013/04/30 09:25:55|=)
iabbliz|2013/04/30 09:25:56|тут
iabbliz|2013/04/30 09:25:58|обедал
iabbliz|2013/04/30 09:26:30|Прод.101
Прод.114
elmirkinskij|2013/04/30 09:27:36|чуть позже скажу сделаю или нет<ss type="smile">:)</ss> все одновоременно откликнулись
elmirkinskij|2013/04/30 12:45:09|ухожу в отпуск, буду только 24го мая
iabbliz|2013/04/30 12:45:19|ух е=)
iabbliz|2013/04/30 12:45:28|хорошо отдохнуть
elmirkinskij|2013/04/30 12:45:35|спасибо)
iabbliz|2013/05/27 06:06:27|Привет
iabbliz|2013/05/27 06:07:06|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с" conversation="elmirkinskij" guid="xd5b650493a396435e610fcc44d0eb3834ec9fd08b57fd66c96dd91487a94e4e1" timestamp="1369634772"><legacyquote>[10:06:12] Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с: </legacyquote>Сделала обработку, которая заполняет реквизит у контрагентов,  если он не заполнен<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>обработка выбирает только контрагентов у которых он не заполнен?
iabbliz|2013/05/27 06:07:25|если да, тогда только выбирать по пачкам
iabbliz|2013/05/27 06:08:35|схема такая
Делаешь запрос вначале указываешь 
ВЫБРАТЬ ПЕРВЫЕ &lt;РазмерПачки&gt;
далее обработав контрагентов
еще раз вызываешь запрос
elmirkinskij|2013/05/27 06:09:05|спасибо, попробую<ss type="smile">:)</ss>
iabbliz|2013/05/27 06:09:27|смотри чтобы цикл не зациклился
iabbliz|2013/05/27 06:09:29|=)
elmirkinskij|2013/05/27 06:09:37|окей<ss type="smile">:)</ss>
iabbliz|2013/05/27 06:51:52|какой размер пачки поставила?
elmirkinskij|2013/05/27 06:52:37|и 1000 ставила, и 500, и 100. Это в круге. На тестовой файловой базе. И транзакцию пробовала делать по 1000. Все равно вылетает.
iabbliz|2013/05/27 06:53:01|ты запись объектов в транзакции делаешь?
elmirkinskij|2013/05/27 06:53:24|делала. Уже убрала, тк все равно вылетает.
iabbliz|2013/05/27 06:53:37|да лучше по одному запись делать
iabbliz|2013/05/27 06:53:44|вне программной транзакции
iabbliz|2013/05/27 06:54:02|вылетает всегда на одном объекте?
iabbliz|2013/05/27 06:54:20|1с ка закрывается?
iabbliz|2013/05/27 06:54:31|попробуй сделать паузу
elmirkinskij|2013/05/27 06:54:31|сейчас уже да. Договор не может записать. Пишет ошибку и закрывается.
iabbliz|2013/05/27 06:54:34|между записью объектов
iabbliz|2013/05/27 06:55:00|хотя на файловой это не надо ты же там одна=)
elmirkinskij|2013/05/27 06:55:06|это как? я тебя не сильно отвлекаю от твоих дел?
iabbliz|2013/05/27 06:55:20|тоже кругом занимаюсь=)
iabbliz|2013/05/27 06:55:24|так что нет=)
iabbliz|2013/05/27 06:55:53|и еще у тебя запрос всегда только нужные объекты выбирает?
elmirkinskij|2013/05/27 06:55:59|еще вариаты есть у тебя? Дима сказал, что вариант один- на серверном делать только.
elmirkinskij|2013/05/27 06:56:04|да, только нужные
elmirkinskij|2013/05/27 06:56:13|только те, у кого не заполнен реквизит
iabbliz|2013/05/27 06:56:26|о зайди в базу
iabbliz|2013/05/27 06:56:33|ATC-COPY
iabbliz|2013/05/27 06:56:36|на серваке
iabbliz|2013/05/27 06:56:40|это серверная база копия
elmirkinskij|2013/05/27 06:56:51|сейчас проверю в ней)
iabbliz|2013/05/27 06:57:10|в любом случае если выполнять обработку
iabbliz|2013/05/27 06:57:17|в рабочей базе с пользователями
iabbliz|2013/05/27 06:57:25|я бы поставил паузу между записью объектов
iabbliz|2013/05/27 06:57:37|Предупреждение(&quot;Пауза&quot;,1)
elmirkinskij|2013/05/27 06:58:18|сейчас попробую
iabbliz|2013/05/27 06:58:38|хотя мб и не надо будет=)
iabbliz|2013/05/27 07:26:10|не у тебя одной
iabbliz|2013/05/27 07:43:51|ок
iabbliz|2013/05/27 09:00:42|документ?
iabbliz|2013/05/27 09:00:44|или справочник
elmirkinskij|2013/05/27 09:01:11|и документ и справочник, и внешнюю печатную форму даже добавить не могу<ss type="smile">:)</ss>
iabbliz|2013/05/27 10:16:59|ок
iabbliz|2013/05/27 10:25:33|обновил
iabbliz|2013/05/27 13:07:11|знаю
iabbliz|2013/05/27 13:07:15|ATC-COPY
iabbliz|2013/05/27 13:07:16|123
iabbliz|2013/05/27 13:07:20|я подлкючал сегодня
elmirkinskij|2013/05/27 13:07:27|ок, спасибо
iabbliz|2013/05/27 13:20:16|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с" conversation="elmirkinskij" guid="xa022318bab14260d6f860c9a627036d5ff3a7050771f3d380db163d52d6273b6" timestamp="1369660800"><legacyquote>[17:20:00] Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с: </legacyquote>рздСпецнастройки<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это только с выгоном
iabbliz|2013/05/27 13:20:19|пользователей
elmirkinskij|2013/05/27 13:20:34|ну значит потом
iabbliz|2013/05/28 06:34:22|да
elmirkinskij|2013/05/28 06:34:35|2, 3?
iabbliz|2013/05/28 06:34:42|эмми 2.3.?
iabbliz|2013/05/28 06:34:56|что за документ
iabbliz|2013/05/28 06:34:58|где вылетает?
elmirkinskij|2013/05/28 06:35:03|счет на оплату
elmirkinskij|2013/05/28 06:35:08|подключись, эмми 3
elmirkinskij|2013/05/28 06:35:10|3 564 958
elmirkinskij|2013/05/28 06:35:18|позвонить можешь?
iabbliz|2013/05/28 06:35:22|не стоит эмми
elmirkinskij|2013/05/28 06:41:19|<files alt="отправил (-а) файл &quot;AmmyyAdmin_v3.exe&quot;">
<file size="722736" index="0">AmmyyAdmin_v3.exe</file></files>
iabbliz|2013/05/28 06:50:38|еще добавь в форму документа
iabbliz|2013/05/28 06:50:46|выдачу сообщений по позициям номенклатуры
iabbliz|2013/05/28 06:50:59|чтобы не смотреть отладчиком на каких отваливается
elmirkinskij|2013/05/28 06:51:28|я все-таки надеюсь, что после обновления нормально будет)
iabbliz|2013/05/28 06:51:35|=))
iabbliz|2013/05/28 06:51:37|возмножно
iabbliz|2013/05/28 07:29:32|да
elmirkinskij|2013/05/28 07:54:51|Антон, привет!

Изменение реализации по роли
&quot;рздРедактированиеРеализацииТоваровИУслугЕслиПриказНаСборкуРаспечатан&quot; нужно разрешить только если все подчиненные приказы на сборку в статусе &quot;Не полностью собран документ&quot; (исключить из анализа помеченные на удаление).

Юданова написала тебе, а Вера переслала мне. Надо это делать или нет?
iabbliz|2013/05/28 08:10:55|надо
iabbliz|2013/05/28 08:11:09|меня ж на БПЛ забрали
elmirkinskij|2013/05/28 08:11:33|аа, так как по задачам? как ты их отражал в базе?
iabbliz|2013/05/28 08:11:51|эээ ставил внедрение ОПЭ
iabbliz|2013/05/28 08:11:59|а в комментарии делил
iabbliz|2013/05/28 08:12:01|как Вера просила
iabbliz|2013/05/28 08:12:06|хз как надо=)
elmirkinskij|2013/05/28 08:12:16|ок, спасибо)
elmirkinskij|2013/05/28 10:35:46|это где ты сделал?
iabbliz|2013/05/28 10:35:55|рздОбщий
iabbliz|2013/05/28 10:35:58|в конце процедура
iabbliz|2013/05/28 10:36:07|рздПересчитатьЦену...
iabbliz|2013/05/28 10:36:09|или сумму
iabbliz|2013/05/28 10:36:44|прям в нем пропиши по аналоги с Количество=0
elmirkinskij|2013/05/28 10:37:14|окей, спасибо
iabbliz|2013/05/29 12:40:34|да
iabbliz|2013/05/29 12:40:42|позвонить?
elmirkinskij|2013/05/29 12:40:50|да
iabbliz|2013/05/30 10:07:30|нельзя
elmirkinskij|2013/05/30 10:07:41|жаль<ss type="smile">:)</ss>
iabbliz|2013/05/30 10:07:47|ну или по крайней мере я не знаю такого
iabbliz|2013/05/30 10:07:53|читал что нельзя=)
iabbliz|2013/05/30 10:07:58|без &quot;извращений&quot;
iabbliz|2013/05/31 06:25:36|ты в копии?
iabbliz|2013/05/31 06:25:39|атс
iabbliz|2013/05/31 06:25:42|Привет
iabbliz|2013/05/31 06:26:22|пилохо=)
iabbliz|2013/05/31 06:26:32|а на 15 мин можешь пусть?
iabbliz|2013/05/31 06:26:40|пустить
elmirkinskij|2013/05/31 06:27:12|эмммм...ну давай, только никого туда больше не пускай. Напишешь, когда все
iabbliz|2013/05/31 06:27:26|=) ок спс, постараюсь быстрее
elmirkinskij|2013/05/31 06:27:36|все, вышла
iabbliz|2013/05/31 06:27:42|спасибо
iabbliz|2013/05/31 06:53:06|освободил
iabbliz|2013/05/31 06:53:07|спасибо
iabbliz|2013/05/31 06:53:15|за 15 мин не успел=(
elmirkinskij|2013/05/31 06:53:42|ну и ладно<ss type="smile">:)</ss>
iabbliz|2013/05/31 11:49:21|Привет
iabbliz|2013/05/31 11:49:29|тут?
elmirkinskij|2013/05/31 11:49:34|тут
iabbliz|2013/05/31 11:56:45|тоже буду исправлять ошибки по кругу сейчас
iabbliz|2013/05/31 11:56:55|у тебя какие задачи в работе?
iabbliz|2013/05/31 11:57:52|наверно сделаю=)
iabbliz|2013/05/31 11:57:56|еще не знаю про что ты
elmirkinskij|2013/05/31 11:58:14|переслала
iabbliz|2013/05/31 12:01:20|у тебя удалось повторить ошибку?
elmirkinskij|2013/05/31 12:01:36|неа
elmirkinskij|2013/05/31 12:01:45|поэтому и говорю, что долго буду
elmirkinskij|2013/05/31 12:01:57|на копии тоже нет ошибки
iabbliz|2013/05/31 12:02:10|самое лучшее это поднять свежую копию
elmirkinskij|2013/05/31 12:02:09|а в отладчике в рабочей не могу посмотреть
iabbliz|2013/05/31 12:02:22|ок. я понял
elmirkinskij|2013/05/31 13:17:15|делаю?
iabbliz|2013/05/31 13:18:19|нет
iabbliz|2013/05/31 13:18:25|вроде там норм все
elmirkinskij|2013/05/31 13:18:34|ок
elmirkinskij|2013/05/31 13:18:43|че-то задачи кончились)
iabbliz|2013/05/31 13:18:51|загрузили меня уже=)
iabbliz|2013/06/04 05:00:49|Привет
iabbliz|2013/06/04 05:01:08|ты в АТС-КОпи?
iabbliz|2013/06/04 05:01:35|не буду=)
iabbliz|2013/06/04 05:01:40|обнови там Заказ-Покупателя
elmirkinskij|2013/06/04 05:02:48|ок
iabbliz|2013/06/04 05:03:09|напиши как обновишь=)
iabbliz|2013/06/04 05:03:13|пжлста=)
elmirkinskij|2013/06/04 05:03:34|готово)
iabbliz|2013/06/04 05:03:45|спасибо <ss type="yes">(y)</ss>
iabbliz|2013/06/04 06:59:02|Тебе рздОБщий нужен?
iabbliz|2013/06/04 07:01:59|тогда пусти меня=) в АТСКопи=)
iabbliz|2013/06/04 07:02:05|а когда он проверит?
elmirkinskij|2013/06/04 07:03:25|а тебе надолго?
elmirkinskij|2013/06/04 07:03:32|не знаю когда проверит
elmirkinskij|2013/06/04 07:03:40|и Пасечник уже жаждет рздОбщий
iabbliz|2013/06/04 07:03:47|угу
elmirkinskij|2013/06/04 07:03:47|а я жадничаю тут<ss type="smile">:)</ss>
iabbliz|2013/06/04 07:03:52|и мне надо
elmirkinskij|2013/06/04 07:03:56|надолго?
elmirkinskij|2013/06/04 07:08:50|Вере написала, сейчас проверят и отпущу
iabbliz|2013/06/04 07:09:08|посмотрел мне рздОбщий пока не нужен, отдай Пасечнику
iabbliz|2013/06/04 07:09:10|потом
iabbliz|2013/06/04 08:11:17|какие объекты
iabbliz|2013/06/04 08:11:21|просто поместить в хранилище?
elmirkinskij|2013/06/04 08:11:29|да, я напишу тебе список
iabbliz|2013/06/04 08:12:06|ок
elmirkinskij|2013/06/04 08:15:34|список объектов
elmirkinskij|2013/06/04 08:15:56|Общие модули: 
ОбработкаТабличныхЧастей  
рздОбщий
Документы:
заказ покупателя. форма документа
заказ поставщику. форма документа
поступление товаров и услуг
счет на оплату покупателю. форма документа
iabbliz|2013/06/04 08:16:29|ок
elmirkinskij|2013/06/04 08:17:13|я вышла из конфигуратора
iabbliz|2013/06/04 08:18:21|ок
iabbliz|2013/06/04 09:10:03|не писала
iabbliz|2013/06/04 09:10:05|не поместил
elmirkinskij|2013/06/04 09:17:00|ты в атс-копи?
iabbliz|2013/06/04 09:17:08|да, выйти?
elmirkinskij|2013/06/04 09:17:26|да
iabbliz|2013/06/04 09:17:50|вышел
iabbliz|2013/06/04 11:12:45|D:\1C 8.2 Раздолье\Иванов Антон\Конфа_040613_ДоОбновления
iabbliz|2013/06/04 13:11:39|сейчас
iabbliz|2013/06/04 13:11:40|ВЫБРАТЬ РАЗРЕШЕННЫЕ
                          | Номенклатура.Ссылка
                          |ИЗ
                          | Справочник.Номенклатура КАК Номенклатура
                          |ГДЕ
                          | Номенклатура.Артикул = &amp;Артикул
iabbliz|2013/06/04 13:12:05|<quote author="iabbliz" authorname="Антон Иванов" conversation="vera.pikuren" guid="xc1deaafc037a1db8af6995c26402a3262c4f37a0ff94d42364c58a91b9c8a111" timestamp="1370351012"><legacyquote>[17:03:32] Антон Иванов: </legacyquote>    |ВЫБРАТЬ
    | Номенклатура.Ссылка
    |ИЗ
    | Справочник.Номенклатура КАК Номенклатура
    |ГДЕ
    | Номенклатура.Артикул = &amp;Артикул
    |//ОтборПоСсылке И Номенклатура.Ссылка &lt;&gt; &amp;Ссылка<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/06/04 13:12:42|<quote author="iabbliz" authorname="Антон Иванов" conversation="vera.pikuren" guid="xc1deaafc037a1db8af6995c26402a3262c4f37a0ff94d42364c58a91b9c8a111" timestamp="1370351012"><legacyquote>[17:03:32] Антон Иванов: </legacyquote>    Если НЕ Источник.ЭтоНовый() Тогда
     Запрос.Текст=СтрЗаменить(Запрос.Текст,&quot;//ОтборПоСсылке&quot;,&quot;&quot;);
     Запрос.УстановитьПараметр(&quot;Ссылка&quot;, Источник.Ссылка);
    Конецесли;<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
elmirkinskij|2013/06/04 13:14:58|я поместила\
iabbliz|2013/06/04 13:15:03|ок
elmirkinskij|2013/06/04 13:15:45|Вера сама восстанавливает
elmirkinskij|2013/06/04 13:15:48|я не трогаю
iabbliz|2013/06/05 04:36:02|привет сравнил объединил
iabbliz|2013/06/05 04:36:06|Максиму написал.
iabbliz|2013/06/05 04:36:10|не знаю обновил он или нет
elmirkinskij|2013/06/05 04:36:20|с меня бандероль конфет<ss type="smile">:)</ss>
iabbliz|2013/06/05 04:36:28|<ss type="smile">:)</ss>
iabbliz|2013/06/05 04:52:14|до
elmirkinskij|2013/06/05 04:52:22|значит обновил
iabbliz|2013/06/06 10:04:33|привет угу..
iabbliz|2013/06/06 12:22:17|можешь обновить Заказ покупателя
iabbliz|2013/06/06 12:22:20|в тестовой?
elmirkinskij|2013/06/06 12:23:26|могу
iabbliz|2013/06/06 12:23:34|обнови пожлста
iabbliz|2013/06/06 12:23:38|и можешь захватить=)
iabbliz|2013/06/06 12:23:39|если надо
iabbliz|2013/06/06 12:23:47|напишешь когда?=)
elmirkinskij|2013/06/06 12:23:53|да
elmirkinskij|2013/06/06 12:26:35|обновила
iabbliz|2013/06/06 12:26:38|спасибо
iabbliz|2013/06/07 08:59:53|Привет, обнови в копии Заказ поставщику, и отчет рздТоварыВПути
iabbliz|2013/06/07 09:19:05|ух е
iabbliz|2013/06/07 09:19:43|Необходимо доработать отчет &quot;Отчет по товарам в пути&quot;: он должен показывать информацию о всех товарах из заказа поставщика, а в колонке «Зарезервировано» показывать сколько с этого количества зарезеревировано.
Сейчас показывает только те позиции, по которым есть резерв.
iabbliz|2013/06/07 09:19:52|ты тоже это сделала?
elmirkinskij|2013/06/07 09:19:59|кто тебе дал это задание?
elmirkinskij|2013/06/07 09:19:59|да
iabbliz|2013/06/07 09:20:05|Вера
elmirkinskij|2013/06/07 09:20:39|
iabbliz|2013/06/07 09:21:24|тогда оставляй свой есстествено=)
elmirkinskij|2013/06/07 09:21:52|а как же твой?<ss type="smile">:)</ss> мне все равно чей там будет, лишь бы мне часы учли<ss type="smile">:)</ss>
iabbliz|2013/06/07 09:22:26|мне кажется ты в своем отчете лучше разбираешься, поэтому лучше оставить твой=)
elmirkinskij|2013/06/07 09:22:33|ок
iabbliz|2013/06/07 09:32:59|а заказ поставщику обновишь?=)
elmirkinskij|2013/06/07 09:33:41|обновила
iabbliz|2013/06/07 09:33:47|спс
iabbliz|2013/06/07 10:19:49|Эльмира
elmirkinskij|2013/06/07 10:20:02|а?
iabbliz|2013/06/07 10:20:06|&quot;Продажи ID: 81 &quot;&quot;Остатки по комиссионерам контролировать нужно в разрезе компании в целом, а не организаций наших..
Так что контроль нужно снять.&quot;&quot;&quot;
Продажи ID: 85 &quot;Из 3-х номенклатур (по каждой свой ордер) + 1 номенклатура без нанесения, только по одной у меня был Ордер нанесение (выполнен/готов к отгрузке). В результате в документ РТУ у меня все-таки попали 2 номенклатуры, одна из которых должна попадать еще до перевода ордера в статус выполнен/готов к отгрузке, т.к. она без нанесения, и все услуги нанесения.&quot;
&quot;Продажи ID: 86 &quot;&quot;Ошибка списания товара в реализации без резерва
Проблема в том, что если нет в резерве на складе, то реализация цепляет свободные остатки. Списывает «Со склада». А этого не должно происходить.
Заказано 65 штук (счет «Под заказ»)
Поставка прошла на 64 штуки. Эти 64 штуки и должны были уйти в реализацию.
Но программа увидела на складе в свободном остатке 1 шт и зацепила и ее то же. 
Этого не должно было произойти.
А резервы поснимали и оказалось, что лишнего. 
В четверг была ситуация, не могли отпустить 2 штуки с нанесением, так как 1 шт товара ушла со склада без резерва другой реализацией.&quot;&quot;&quot;
iabbliz|2013/06/07 10:20:12|эти не делаешь?
iabbliz|2013/06/07 10:20:23|и еще Реализацию надолго забрала?
elmirkinskij|2013/06/07 10:21:42|вот это делаю
elmirkinskij|2013/06/07 10:22:28|вот для этого реализацию и забрала
iabbliz|2013/06/07 10:24:33|как сделаешь тогда напиши
elmirkinskij|2013/06/07 10:25:03|ок
iabbliz|2013/06/07 10:35:48|6
23
41
?
iabbliz|2013/06/07 10:37:06|не делаешь?
elmirkinskij|2013/06/07 10:37:39|у меня не открыт гоулив
elmirkinskij|2013/06/07 10:37:51|сейчас посмотрю
iabbliz|2013/06/07 10:37:53|&quot;Закупки ID: 6 &quot;&quot;Печать ППЗ: Нужно добавить в конец две колонки Штук всего. Количество коробок на форму печать ППЗ [cid:image002.png@01CE57E2.9B6FBDA0]
Штук всего заполняется по строкам где ед.мест равна штукам (равно базовой). Если в заказе несколько строк, то такие схлопывать Кол-во Коробок считается по строкам где ед.мест = штукам, как (Штук всего/Штук в корробке) с округлением вверх до целого (ниже смотри строка 1) Считается итого
Кол-во Коробок считается по строкам где ед.мест &lt;&gt; штукам, просто как сумма кол-ва ед.мест Штук всего по таким строкам не считать Считается итого (ниже смотри строка 2)&quot;&quot;&quot;
&quot;Закупки ID: 23 &quot;&quot;Печать заказов поставщику: Добрый день!

Необходимо, чтобы в Печати заказов поставщику выводилось наименование валюты цены за единицу и валюты суммы, а не просто писалось «цена в валюте» или «сумма в валюте». 
Или это можно настроить с помощью существующих инструментов 1С???
Печать ППЗ. табличная форма (см лист 4)
Цена в валюте переименовать в Цена, Сумма в валюте переименовать в Сумма. После колонки Сумма добавить колонку Валюта (поскольку валюта цены и суммы по одному заказу всегда совпадают)
В колонку Валюта выводить валюту документа Заказ поставщику
&quot;&quot;&quot;
&quot;Закупки ID: 41 &quot;&quot;Заказ поставщику, печатная форма Заказ поставщику
Доработать (ПФ в письме) см Лист 2 этого файла&quot;&quot;&quot;
iabbliz|2013/06/07 10:38:54|я смотрю печать ППЗ  у тебя захвачена
iabbliz|2013/06/07 10:38:55|=)
iabbliz|2013/06/07 10:39:04|все захватила=))
elmirkinskij|2013/06/07 10:39:36|да, все что по печати заказов я делаю, сейчас Дима проверит и помещу
elmirkinskij|2013/06/07 10:39:56|я просто все давно сделала, и жду команды чтобы отпустить<ss type="smile">:)</ss>
iabbliz|2013/06/07 10:40:10|6,23
iabbliz|2013/06/07 10:40:12|?
elmirkinskij|2013/06/07 10:40:17|после проблемы с рздОбщий- не спешу отпускать))
iabbliz|2013/06/07 10:40:24|=))
iabbliz|2013/06/07 10:40:46|это 6 и 23?
elmirkinskij|2013/06/07 10:41:01|да, сейчас посмотрю 41 что там
elmirkinskij|2013/06/07 10:41:29|41 не делаю
elmirkinskij|2013/06/07 10:41:33|можешь делать
iabbliz|2013/06/07 10:41:35|ок
elmirkinskij|2013/06/07 10:54:33|у тебя прокручивается лист1 в гоулив?
iabbliz|2013/06/07 10:54:51|там кто то область закрепил
iabbliz|2013/06/07 10:54:53|надо открепить
elmirkinskij|2013/06/07 10:55:11|а что по поводу:[14:50:50] Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с: ты долгую задачу сейчас взял? может и ид86 возьмешь? я там еще ничего не сделала.
iabbliz|2013/06/07 10:56:21|Ошибка списания товара в реализации без резерва
iabbliz|2013/06/07 10:56:23|?
elmirkinskij|2013/06/07 10:56:26|да
iabbliz|2013/06/07 10:56:27|да
iabbliz|2013/06/07 10:56:28|давай
elmirkinskij|2013/06/07 10:56:38|отпускаю реализацию
iabbliz|2013/06/07 10:56:46|ок
elmirkinskij|2013/06/07 10:56:57|готово
iabbliz|2013/06/07 10:57:00|ок
iabbliz|2013/06/07 11:08:48|Обнови заказ поставщику пожалуйста
elmirkinskij|2013/06/07 11:14:15|готово
iabbliz|2013/06/07 11:14:22|спасибо
iabbliz|2013/06/07 12:57:40|Ты до скольки работаешь обычно?
elmirkinskij|2013/06/07 12:57:56|когда как. Обычно до 6, а что?
iabbliz|2013/06/07 12:58:46|можешь обновить 3 объекта?=)
elmirkinskij|2013/06/07 12:58:52|да
elmirkinskij|2013/06/07 12:59:01|если скажешь какие<ss type="smile">:)</ss>
iabbliz|2013/06/07 12:59:30| Документ.ЗаказПоставщику
 Обработка.рздОбработкаФормированияОтчетаКонсигнатора
 ОбщийМодуль.рздОбщий
